metric_id,stat_date,impressions,clicks,engagements,reach,booking_requests,confirmed_bookings,revenue,placement_id
418,2023-09-21,9605,21,36,6536,7988,1661,5143590.45,3
419,2023-09-28,11207,50,107,8604,8599,1073,907628.53,3
420,2023-10-06,60766,2568,193,33946,7405,639,2361421.47,3
421,2023-10-07,457887,7083,1415,398936,3001,369,437443.28,3
422,2023-10-09,236062,10717,919,99272,2418,452,672003.24,3
423,2023-10-12,429812,13139,1813,349415,9546,770,3464203.71,3
424,2023-10-15,139262,6055,708,43367,9829,2056,5897128.32,3
425,2023-10-19,163993,5901,1378,63940,6896,551,2548685.0,3
426,2023-10-21,319215,4564,1746,239073,4995,1278,4789620.65,3
427,2023-10-30,270160,10180,1042,135286,9506,1689,1200597.93,3
428,2023-11-02,200775,6039,1819,122783,9059,1510,3067819.22,3
429,2023-11-03,81811,3051,314,65129,4778,669,1148518.99,3
430,2023-11-11,260994,11343,1604,225579,9060,1435,6593457.85,3
431,2023-11-12,180767,8720,326,86671,8712,1511,3391318.05,3
432,2023-11-14,93122,3945,659,34254,3846,877,3068390.03,3
433,2023-11-18,452488,6626,980,246768,4938,614,598123.28,3
434,2023-11-20,368570,11824,3683,156539,1174,205,457773.31,3
435,2023-11-22,419815,9321,2149,213641,7985,1135,2456321.2,3
436,2023-11-23,468835,20201,1253,296694,4474,1196,4529531.41,3
437,2023-11-24,35773,413,253,20119,1822,225,250808.41,3
438,2023-11-25,123118,881,939,92556,9181,1365,5063373.28,3
439,2023-11-27,317480,14166,1138,121916,4263,1046,3082693.56,3
440,2023-11-28,58134,2438,65,37572,3223,432,253572.91,3
441,2023-12-01,433995,20611,556,368152,2208,292,1336570.57,3
442,2023-12-03,317275,471,1642,227655,3309,494,1941612.98,3
443,2023-12-07,365662,14233,2909,318173,2795,738,2279755.29,3
444,2023-12-08,391825,15178,3238,242124,4113,547,1114849.82,3
445,2023-12-10,56350,1486,232,36998,6205,312,576919.94,3
446,2023-12-13,415179,11571,3700,309179,4602,859,3636949.34,3
447,2023-12-16,290750,11408,1489,177531,8730,2482,7979166.18,3
448,2023-12-28,53428,2010,281,41845,8757,2534,12016885.41,3
449,2023-12-29,143980,3888,987,104409,6733,1644,2338450.99,3
450,2024-01-03,178241,1888,404,86265,7518,895,4401108.76,3
451,2024-01-04,187823,6040,843,130564,1122,321,647787.83,3
452,2024-01-05,24989,600,225,22320,4831,316,367464.93,3
453,2024-01-06,125932,3194,386,72842,5735,882,1639307.38,3
454,2024-01-07,438985,5642,2416,367491,7607,902,3726472.93,3
455,2024-01-10,302265,8401,792,266005,1807,343,1505024.7,3
456,2024-01-12,44527,500,64,37630,6524,1619,7029750.05,3
457,2024-01-15,146051,4862,289,56682,9517,2842,10523222.96,3
458,2024-01-16,278593,7411,827,147338,7236,680,994708.54,3
459,2024-01-17,388025,19043,1051,346665,9038,2503,11880882.89,3
460,2024-01-18,226898,4620,2172,118150,5416,802,3483886.86,3
461,2024-01-19,77253,2796,249,46535,7644,1656,2040438.49,3
462,2024-01-23,94783,3641,824,56125,2518,131,275968.8,3
463,2024-02-02,201191,5642,1658,84889,2267,295,1273275.87,3
464,2024-02-03,437679,17772,1437,365123,7668,2098,1053180.3,3
465,2024-02-04,69323,1050,317,46038,6739,2010,1411222.7,3
466,2024-02-15,93764,2306,629,63348,678,39,29626.86,3
467,2024-02-17,127310,3727,536,91714,8357,1224,3772717.63,3
468,2024-02-18,329785,10940,1043,114352,8395,2346,2247741.48,3
469,2024-02-22,424177,17879,3294,370841,1963,567,661575.98,3
470,2024-02-25,458719,6808,4382,325262,2921,569,1607506.22,3
471,2024-02-27,470273,19818,1078,352223,7520,2075,8935620.18,3
472,2024-02-28,270956,5839,2173,155887,8325,1451,2061958.77,3
473,2024-03-01,283844,3834,1039,230094,4620,310,1467394.41,3
474,2024-03-04,363916,8566,675,219024,3657,505,2126830.4,3
475,2024-03-07,148745,6532,870,52038,6821,1066,713228.52,3
476,2024-03-09,255205,7091,1477,80393,8941,1614,1203809.79,3
477,2024-03-12,240241,2601,680,157148,4357,468,237103.87,3
478,2024-03-18,416534,4317,1578,276498,3290,862,2070378.66,3
479,2024-03-19,320793,14405,2682,121948,255,20,40326.83,3
480,2024-03-20,139286,5644,1373,68912,5191,769,2428402.22,3
481,2024-03-25,16088,316,76,8099,4588,537,1519271.46,3
482,2024-03-29,206776,9854,285,89160,2882,577,1058517.81,3
483,2024-03-30,296064,2181,1788,222691,5360,949,2051513.53,3
484,2024-04-03,273872,6296,665,167935,7313,545,2243128.16,3
485,2024-04-04,354262,12411,2678,208246,3539,891,1228317.2,3
486,2024-04-14,22644,259,158,9085,1588,126,496595.75,3
487,2024-04-15,150359,4291,1431,98419,7156,1220,3391632.84,3
488,2024-04-16,130887,4841,583,109748,8284,2151,1186020.37,3
489,2024-04-20,372513,11614,3199,288639,6921,1565,6537124.94,3
490,2024-04-21,188256,5116,1104,75100,1526,350,1533658.74,3
491,2024-04-22,243188,11700,1806,130958,2813,300,1337110.38,3
492,2024-04-24,319552,2782,1210,123663,9779,2619,9237641.14,3
493,2024-04-26,218060,975,832,172288,8001,2364,7862593.6,3
494,2024-04-28,316891,10782,464,226251,5181,631,1186592.15,3
495,2024-04-29,229634,4861,2161,69777,3154,383,937373.72,3
496,2024-05-02,82938,2836,136,37134,2656,386,1898820.05,3
497,2024-05-04,309307,10486,2069,168069,6408,990,3840436.8,3
498,2024-05-11,235231,11650,923,122482,4506,1329,1068198.98,3
499,2024-05-14,105092,5136,202,72032,9583,1809,2449691.47,3
500,2024-05-16,129467,2811,533,67070,7212,1452,4102705.46,3
501,2024-05-22,211722,2997,759,139877,6359,1857,5972794.27,3
502,2024-05-25,323854,3055,3021,250775,2650,193,616770.22,3
503,2024-05-27,489019,2695,2924,277061,2899,655,1427683.3,3
504,2024-06-10,264450,9024,1946,174102,4245,477,242832.75,3
505,2024-06-12,41387,1961,80,35209,4807,1368,725135.19,3
506,2024-06-15,362719,10806,2651,164091,8525,1763,3940764.8,3
507,2024-06-17,473070,6340,2390,405985,7867,1178,5040788.32,3
508,2024-06-19,276049,10277,809,153635,4987,259,634840.74,3
509,2024-06-21,414090,18473,728,349873,3726,663,1639421.59,3
510,2024-06-22,200570,5993,1307,160899,9306,1028,3817207.9,3
511,2024-06-24,357007,11797,2986,239308,5216,299,628459.02,3
512,2024-07-05,285013,4066,920,198438,8302,1296,1903888.43,3
513,2024-07-06,215176,7309,372,123223,1576,409,1686268.73,3
514,2024-07-07,464122,11687,1647,252379,2043,364,596999.04,3
515,2024-07-08,476738,12657,770,225430,6914,1937,6062848.92,3
516,2024-07-09,9024,156,79,5619,9959,2638,1734578.96,3
517,2024-07-10,86178,2004,574,30311,5357,1384,3802461.06,3
518,2024-07-11,488025,16015,4600,324674,7747,1984,3602396.41,3
519,2024-07-14,309362,9387,869,190301,8376,536,1452522.9,3
520,2024-07-15,467755,5281,1650,153587,8362,962,1171442.0,3
521,2024-07-16,268247,7056,2167,193973,2118,501,1875015.03,3
522,2024-07-22,310550,10736,619,105521,245,68,169651.79,3
523,2024-07-23,153297,4176,645,72478,3977,983,1853034.86,3
524,2024-07-26,396807,16132,3205,181103,6171,884,1522022.04,3
525,2024-07-28,405303,17808,779,252798,1079,203,561111.51,3
526,2024-07-29,67197,1784,547,53013,6269,1659,6416350.63,3
527,2024-08-01,7968,13,29,5700,1750,267,1000897.97,3
528,2024-08-05,164187,2011,337,54776,3737,993,2873246.35,3
529,2024-08-06,15955,418,39,9170,8962,1376,5223106.65,3
530,2024-08-07,304602,3909,1275,135319,9978,1027,1950798.03,3
531,2024-08-11,262798,1006,1187,128137,3503,1015,3322452.47,3
532,2024-08-12,498148,10621,3877,185764,68,14,32947.48,3
533,2024-08-15,235473,2216,1295,207331,4286,1147,3832568.76,3
534,2024-08-17,144279,6825,1048,72199,4977,1409,3488585.43,3
535,2024-08-22,382783,13363,1093,173526,5176,1259,6019894.81,3
536,2024-08-23,1192,2,9,893,8492,1431,4325987.88,3
537,2024-08-30,37468,444,278,20599,3943,910,2648513.77,3
538,2024-09-01,250664,5962,2222,102247,9629,1284,5215623.29,3
539,2024-09-02,1717,44,14,943,5044,269,630489.35,3
540,2024-09-06,298016,12031,2716,130557,3769,1015,2286107.06,3
541,2024-09-10,56480,2112,487,47779,4830,785,2205973.2,3
542,2024-09-14,353245,7856,3523,270447,52,7,15234.8,3
543,2024-09-15,474146,16891,2072,276205,6289,327,483797.58,3
544,2024-09-16,272421,11516,1187,213468,7341,542,523872.06,3
545,2024-09-17,317463,1351,2507,242943,6507,1597,6200929.76,3
546,2024-09-20,102158,3493,799,75033,5380,1103,4235673.69,3
547,2024-09-24,349742,11702,1441,139615,3022,270,448750.69,3
548,2024-09-27,280518,8488,1931,207838,539,104,347959.14,3
549,2024-09-29,450449,7224,2132,174312,103,15,47224.08,3
550,2024-09-30,301856,3873,885,97415,8891,1571,2114003.13,3
551,2024-10-03,290360,8608,639,136630,907,147,707546.32,3
552,2024-10-04,244056,3496,1764,175854,4340,1235,4154150.07,3
553,2024-10-09,211048,5678,1779,108262,972,193,326335.52,3
554,2024-10-12,446414,17438,3747,259738,4983,1229,4893240.82,3
555,2024-10-15,154939,2951,757,137361,3798,436,284073.1,3
556,2024-10-17,152956,6811,1287,65145,3241,857,3451118.22,3
557,2024-10-18,129216,5814,1162,54867,8142,1295,4533113.3,3
558,2024-10-19,383865,16275,1244,296588,5038,336,311515.92,3
559,2024-10-22,487675,22068,4585,251229,1524,456,723550.79,3
560,2024-10-24,291446,4633,1125,254123,3014,741,2258429.51,3
561,2024-10-30,146406,721,557,76854,969,199,782142.0,3
562,2024-11-07,328350,13796,2159,273963,8756,1805,7923859.05,3
563,2024-11-09,97393,1961,158,34877,4528,1056,3740947.89,3
564,2024-11-13,34340,689,105,28944,6089,881,1913256.02,3
565,2024-11-16,385708,12350,2014,137876,2877,499,2182977.22,3
566,2024-11-18,461969,16649,2928,152616,4433,725,2563990.31,3
567,2024-11-28,178718,7741,355,144666,3766,239,812398.11,3
568,2024-12-13,20288,665,70,16152,7032,1405,1836478.38,3
569,2024-12-18,263091,808,1635,208671,4799,312,1118295.06,3
570,2024-12-25,275336,8501,2009,169395,1369,343,1654680.25,3
571,2025-01-03,200298,6472,1919,162501,3070,602,2559742.4,3
572,2025-01-06,185099,897,1418,77968,3932,247,158783.2,3
573,2025-01-07,352193,1811,2275,145007,9183,1972,2860471.27,3
574,2025-01-09,352276,17202,2519,165228,7432,903,3713028.91,3
575,2025-01-10,196490,2127,578,141331,3344,980,2540691.97,3
576,2025-01-19,421446,16444,906,272220,5800,864,3034271.87,3
577,2025-01-21,204561,9606,361,95682,6115,942,1183652.75,3
578,2025-01-23,419554,10063,1433,237363,6678,1218,6009450.3,3
579,2025-01-25,27616,1337,136,18579,1992,497,978166.89,3
580,2025-01-26,288623,3395,341,169155,4184,591,1236156.34,3
581,2025-01-27,477172,1940,1381,416644,5507,747,3280050.97,3
582,2025-02-02,78694,1125,148,47534,2061,421,506005.75,3
583,2025-02-03,441511,13004,2450,286290,7572,384,493092.6,3
584,2025-02-06,170302,856,874,76656,7707,1969,1489360.01,3
585,2025-02-08,122015,2297,331,107348,737,137,679927.98,3
586,2025-02-09,74616,3226,285,43542,7742,2302,10365530.54,3
587,2025-02-13,32379,57,184,26941,496,94,337617.56,3
588,2025-02-16,7587,141,66,5235,5608,1259,2987171.58,3
589,2025-02-18,244935,1757,677,197208,2082,195,595680.72,3
590,2025-02-19,391136,10221,3452,138129,6189,1164,2531443.51,3
591,2025-02-20,199303,2928,435,141762,9999,2635,7136746.07,3
592,2025-02-22,270045,11196,964,144922,6905,1309,2840874.03,3
593,2025-02-23,157877,2113,1491,61442,748,100,378258.7,3
594,2025-02-28,443716,17748,1143,283986,4870,1307,2121927.95,3
595,2025-03-01,274813,10396,1816,85428,8162,1688,6543018.74,3
596,2025-03-04,306077,4286,1833,274043,3179,347,1654587.35,3
597,2025-03-08,368894,5637,1057,319013,1184,328,854869.92,3
598,2025-03-24,485848,18876,3557,228560,771,137,502567.34,3
599,2025-03-26,488436,18903,2237,311487,2878,629,2473869.59,3
600,2025-03-27,182871,3233,1023,127168,192,53,148100.18,3
601,2023-09-01,236998,1670,1572,192856,4562,1200,5613270.93,4
602,2023-09-05,260438,2310,318,91540,3841,420,303771.17,4
603,2023-09-08,477640,18578,4410,367427,8313,2332,8465885.1,4
604,2023-09-10,228434,9199,1034,182032,6466,664,1994691.14,4
605,2023-09-14,207548,5961,1943,165053,8150,1934,4718971.26,4
606,2023-09-15,105135,4098,326,58302,7049,405,1954819.76,4
607,2023-09-16,92198,279,620,37893,8514,1816,2479556.47,4
608,2023-09-22,2051,87,19,791,2155,353,1253683.82,4
609,2023-09-24,227256,8091,1500,94130,5919,412,1026947.75,4
610,2023-09-30,268136,1437,2661,93695,4617,660,3088032.77,4
611,2023-10-03,176595,1603,558,135081,7805,922,1877573.44,4
612,2023-10-09,208596,4774,1150,129387,6703,435,1988580.11,4
613,2023-10-16,239483,9085,1485,79846,4297,1092,4266134.44,4
614,2023-10-17,273847,10796,1413,225618,6355,1677,3530855.08,4
615,2023-10-18,78963,3596,302,25918,6561,773,1049536.3,4
616,2023-10-19,267909,12610,1723,240967,5602,1432,1833022.63,4
617,2023-10-20,429028,11601,1540,222034,8235,1029,3274657.49,4
618,2023-10-23,26901,860,168,19199,2722,166,245777.81,4
619,2023-10-26,173502,5773,1628,65076,2823,510,1860788.34,4
620,2023-10-28,389647,8017,1535,150670,3833,983,4034638.13,4
621,2023-10-29,363500,2122,611,238622,4588,1354,1985142.04,4
622,2023-10-30,411184,18457,3310,268438,2916,626,1812466.21,4
623,2023-11-12,497459,21779,4032,270961,8973,2655,4429917.35,4
624,2023-11-13,294561,6518,1215,258894,1637,93,265620.94,4
625,2023-11-16,349711,17304,2157,134345,6887,1890,7282751.61,4
626,2023-11-17,103421,2522,429,78137,6895,1733,3425807.7,4
627,2023-11-19,323137,2793,2750,163066,4574,1190,1779733.22,4
628,2023-11-24,43222,338,267,32930,8012,1965,3420884.85,4
629,2023-12-05,100319,4684,207,43364,8034,1246,3996631.89,4
630,2023-12-06,418582,10173,1954,232779,2668,571,2780872.26,4
631,2023-12-15,237304,11029,2041,85910,7616,1547,7306743.54,4
632,2023-12-18,149459,5227,1021,63160,1685,371,1755135.84,4
633,2023-12-26,142355,5825,926,104290,1123,85,178248.36,4
634,2023-12-28,372852,10086,2177,212115,7073,737,1323669.73,4
635,2023-12-29,231183,2007,1952,183881,2334,531,494244.58,4
636,2023-12-30,291951,7479,2213,91143,9822,2545,1847580.78,4
637,2024-01-03,59219,2718,397,36994,9723,1251,867863.5,4
638,2024-01-04,344924,7586,2615,140511,7599,658,2795304.89,4
639,2024-01-10,58221,2748,182,20630,2103,237,1018852.44,4
640,2024-01-11,51599,1435,179,24896,9477,983,4403445.01,4
641,2024-01-14,341414,4891,361,198056,7313,2131,4854841.73,4
642,2024-01-15,427792,4848,3728,357192,7751,644,1429767.03,4
643,2024-01-27,347870,4880,3448,159147,7533,736,1890363.51,4
644,2024-01-29,326137,2250,3080,230727,1156,314,750246.21,4
645,2024-02-01,298843,8300,1420,125391,2067,191,454895.45,4
646,2024-02-04,348160,13948,2617,263661,6832,369,1283283.87,4
647,2024-02-07,140379,2448,237,80459,1670,432,2110798.52,4
648,2024-02-11,359902,5024,1266,147139,9219,577,390780.9,4
649,2024-02-16,419032,617,3654,199623,1931,553,2221550.12,4
650,2024-02-19,464338,7436,632,366504,5927,1102,1915911.1,4
651,2024-02-27,380162,10924,2951,145470,1952,348,478505.01,4
652,2024-02-28,243555,5328,2068,134758,514,54,225605.19,4
653,2024-03-01,432940,2340,1185,224719,9167,1099,2191397.56,4
654,2024-03-02,329774,1158,1791,225176,6990,933,2123111.87,4
655,2024-03-05,144277,4052,425,46375,4209,522,2400475.47,4
656,2024-03-16,222468,1849,759,70709,3015,245,311352.69,4
657,2024-03-24,370589,1000,1677,197662,9071,2666,5469776.84,4
658,2024-03-28,132763,5959,487,96890,6432,1592,1806894.8,4
659,2024-03-29,215303,8912,984,90081,6831,1255,1090728.76,4
660,2024-04-01,117547,1676,203,74824,4763,839,862291.2,4
661,2024-04-03,341130,9999,3000,148757,9872,1647,5414108.76,4
662,2024-04-04,248667,5688,1633,164671,6033,1584,2228494.28,4
663,2024-04-05,459996,10143,1614,241304,936,70,225005.53,4
664,2024-04-06,176982,7274,240,142406,1421,140,480818.63,4
665,2024-04-07,153756,5920,503,95025,9373,611,1096892.16,4
666,2024-04-17,42777,1455,368,29228,244,53,168226.68,4
667,2024-04-18,4009,154,4,3279,7895,677,394513.38,4
668,2024-04-20,333553,11649,1034,207405,1065,252,374021.55,4
669,2024-04-22,30092,989,87,19428,5643,1120,2633327.84,4
670,2024-04-24,188464,4485,211,164922,3859,1005,2685571.68,4
671,2024-04-26,480809,10526,2852,338791,1459,315,1525816.61,4
672,2024-04-29,8452,342,53,4707,329,46,136166.14,4
673,2024-05-02,424780,12932,1728,263753,4477,392,1698212.38,4
674,2024-05-05,80267,2938,647,70515,4585,1137,4029101.4,4
675,2024-05-10,291979,9083,1819,235711,8721,2085,1808743.22,4
676,2024-05-11,399276,13347,2676,190899,2064,125,447602.23,4
677,2024-05-17,73684,3096,158,42118,5969,1512,7044626.08,4
678,2024-05-18,424221,19514,2905,301454,3916,589,2226553.35,4
679,2024-05-19,154466,2415,1393,86561,9026,1702,1986197.54,4
680,2024-05-24,248997,6841,2156,117997,375,94,209450.04,4
681,2024-05-27,35753,1099,160,26685,9512,1617,1812769.69,4
682,2024-05-30,456263,4411,4510,187397,4092,748,3314599.97,4
683,2024-05-31,368202,16449,1905,196346,7654,967,2235865.24,4
684,2024-06-02,95108,4100,602,82915,3044,429,1640185.6,4
685,2024-06-04,487084,14294,3526,360761,3194,801,1935792.47,4
686,2024-06-05,238330,8766,1566,147485,4089,332,1605439.04,4
687,2024-06-09,53975,800,198,39820,973,236,810318.72,4
688,2024-06-10,85719,528,537,37969,6632,719,2423018.24,4
689,2024-06-13,213490,648,1170,106478,2999,339,639004.52,4
690,2024-06-15,484241,4136,4742,146738,4007,1095,915280.87,4
691,2024-06-17,89422,2132,242,34659,1943,367,775763.54,4
692,2024-06-24,363100,9787,2756,261201,1962,576,2447665.69,4
693,2024-06-26,168477,2903,1192,59833,5649,1350,3434165.75,4
694,2024-06-28,208370,3986,1240,89563,9032,1169,3634175.8,4
695,2024-07-01,189728,3702,295,103464,7058,1245,1529673.64,4
696,2024-07-06,91909,2340,179,45729,2597,390,397081.54,4
697,2024-07-09,408543,20142,409,237756,6769,1112,2542327.66,4
698,2024-07-12,262439,10726,2483,176288,1242,118,198371.88,4
699,2024-07-15,481751,14214,2222,412536,1261,114,433729.59,4
700,2024-07-16,390546,13751,1145,258545,7395,1981,6134002.58,4
701,2024-07-18,94948,1277,347,37431,5980,1144,5246479.47,4
702,2024-07-22,311929,2942,2778,105196,8800,2353,5110620.24,4
703,2024-07-23,87436,432,826,54863,8161,1604,6781670.33,4
704,2024-07-24,467589,7685,3798,212223,6415,897,1687593.62,4
705,2024-07-25,29926,1409,63,25802,2696,354,804858.72,4
706,2024-07-26,270355,804,1256,157488,7983,2267,7991465.39,4
707,2024-07-29,330760,2747,2670,149241,8396,1137,5039681.21,4
708,2024-08-02,386867,15824,1362,281625,8512,1724,1049046.88,4
709,2024-08-03,17555,64,112,15164,471,49,122088.3,4
710,2024-08-04,99234,1056,493,71620,6798,455,674211.94,4
711,2024-08-05,324966,10379,2619,272677,9832,1099,4833749.24,4
712,2024-08-06,334478,10251,998,274029,8506,470,1968474.2,4
713,2024-08-10,106924,3273,841,73516,1403,260,567355.49,4
714,2024-08-13,369582,8370,912,157292,2445,271,864772.12,4
715,2024-08-16,399731,8191,2240,196865,3188,464,1984138.12,4
716,2024-08-18,271675,6587,289,111333,8072,1453,7229574.34,4
717,2024-08-20,257008,7282,2477,83572,2112,516,2167471.42,4
718,2024-08-22,232189,6390,1581,104737,9756,1924,4895142.36,4
719,2024-08-26,119128,569,301,62037,1739,415,1478442.37,4
720,2024-08-27,255371,4736,2529,190215,9692,598,2796387.26,4
721,2024-09-03,328210,9249,554,257626,1392,302,1023232.72,4
722,2024-09-04,96386,3714,455,44242,7285,686,646835.47,4
723,2024-09-11,238890,11567,1421,175882,2703,466,588450.08,4
724,2024-09-15,308347,3013,2521,162310,4733,322,567590.58,4
725,2024-09-17,363232,11886,3121,249231,5478,1215,5865134.43,4
726,2024-09-18,81428,977,374,45470,7132,2100,2759428.47,4
727,2024-09-21,369117,3891,3061,139114,6029,1404,3053055.52,4
728,2024-09-24,145923,5895,1283,114608,7254,1617,1827118.15,4
729,2024-09-25,203210,4780,1439,142496,1416,272,208432.74,4
730,2024-09-27,482819,16462,2203,339640,9704,2788,12429480.38,4
731,2024-09-28,256719,1861,1201,107356,4808,604,2288530.82,4
732,2024-09-29,181074,3893,764,54812,3779,732,897842.11,4
733,2024-10-02,259360,2786,994,181697,3209,755,463113.92,4
734,2024-10-06,411281,9944,571,355453,9612,2150,6564507.38,4
735,2024-10-11,434950,4607,2443,179425,6822,445,1612269.87,4
736,2024-10-12,52137,788,55,17822,2346,259,235920.41,4
737,2024-10-13,370738,10994,3512,247915,8102,1360,1239502.59,4
738,2024-10-16,308345,11102,1311,131758,1108,303,419147.28,4
739,2024-10-18,445844,11249,934,277457,270,68,165480.05,4
740,2024-10-20,447991,6940,1479,256294,4626,542,755494.12,4
741,2024-10-23,133534,2650,657,80641,2118,331,1082169.25,4
742,2024-10-24,138263,1339,1038,89123,6949,1353,765446.88,4
743,2024-10-28,103780,4232,116,76380,1241,269,1101272.82,4
744,2024-10-29,59755,838,238,23934,8037,1822,6343394.36,4
745,2024-10-30,433206,14507,3080,296373,6965,2084,7795636.67,4
746,2024-11-03,481350,3616,3247,320723,7583,487,545115.56,4
747,2024-11-04,322802,3812,724,276948,9429,1650,5836082.03,4
748,2024-11-06,227377,10385,309,101179,621,63,308355.05,4
749,2024-11-14,408014,2081,1825,318973,228,61,72051.39,4
750,2024-11-18,132870,6419,603,85125,4638,1010,3819713.04,4
751,2024-11-21,470862,15052,3547,218764,2983,382,1284401.61,4
752,2024-11-24,375485,7832,1285,212339,3439,845,3879933.37,4
753,2024-11-27,494891,19774,1936,393749,6376,546,1889008.57,4
754,2024-11-28,383563,7463,1554,344404,1217,208,206036.74,4
